ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24499,JC231515,04/20/2019 01:10:00 PM,041XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1148804,1898689,2019,04/27/2019 04:07:28 PM,41.877935729,-87.72909326,"(41.877935729, -87.72909326)"
24500,JC231574,04/20/2019 03:07:00 PM,022XX N AUSTIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,2515,025,36,19,01A,1136029,1914375,2019,05/30/2019 04:04:24 PM,41.921217316,-87.775626237,"(41.921217316, -87.775626237)"
24501,JC231866,04/20/2019 06:21:00 PM,114XX S CHURCH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2212,022,34,75,01A,1165922,1829054,2019,04/27/2019 04:07:28 PM,41.686500543,-87.668217814,"(41.686500543, -87.668217814)"
24502,JC232298,04/21/2019 03:34:00 AM,004XX E LOWER WACKER DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0114,001,42,32,01A,1179956,1902446,2019,04/28/2019 04:08:06 PM,41.887586335,-87.614595998,"(41.887586335, -87.614595998)"
24503,JC233150,04/22/2019 02:25:00 AM,041XX W WILCOX ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1148739,1899012,2019,04/29/2019 04:18:19 PM,41.878823333,-87.72932358,"(41.878823333, -87.72932358)"
24505,JC235881,04/23/2019 10:10:00 PM,002XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0711,007,20,68,01A,1175496,1867168,2019,04/30/2019 04:05:35 PM,41.790882053,-87.632032092,"(41.790882053, -87.632032092)"
24506,JC237160,04/24/2019 08:59:00 PM,094XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0634,006,21,49,01A,1176940,1842392,2019,05/01/2019 04:31:01 PM,41.722861389,-87.627482696,"(41.722861389, -87.627482696)"
24507,JC238631,04/26/2019 01:37:00 AM,109XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,9,49,01A,1178194,1832459,2019,05/03/2019 04:14:46 PM,41.695575575,-87.62318951,"(41.695575575, -87.62318951)"
24508,JC238667,04/26/2019 02:27:00 AM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1141581,1898502,2019,05/03/2019 04:14:46 PM,41.877559057,-87.75561931,"(41.877559057, -87.75561931)"
24509,JC238667,04/26/2019 02:45:00 AM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1141581,1898502,2019,05/03/2019 04:14:46 PM,41.877559057,-87.75561931,"(41.877559057, -87.75561931)"
24510,JC239579,04/26/2019 06:13:00 PM,080XX S KNOX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0834,008,18,70,01A,1146999,1850867,2019,05/03/2019 04:14:46 PM,41.746739713,-87.736939439,"(41.746739713, -87.736939439)"
24511,JC239646,04/26/2019 07:04:00 PM,059XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,0822,008,23,66,01A,1156065,1865163,2019,05/08/2019 04:16:15 PM,41.785792907,-87.703335272,"(41.785792907, -87.703335272)"
24512,JC240099,04/27/2019 05:06:00 AM,038XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1150865,1898738,2019,05/04/2019 04:08:17 PM,41.878030124,-87.721524427,"(41.878030124, -87.721524427)"
24514,JC241412,04/28/2019 09:54:00 AM,062XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,20,68,01A,1174692,1863689,2019,05/05/2019 04:05:28 PM,41.781353265,-87.635083754,"(41.781353265, -87.635083754)"
24515,JC242102,04/28/2019 09:31:00 PM,044XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0925,009,3,37,01A,1175362,1875312,2019,05/05/2019 04:05:28 PM,41.813232981,-87.632279875,"(41.813232981, -87.632279875)"
24516,JC242225,04/29/2019 12:51:00 AM,002XX N LONG AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1523,015,28,25,01A,1140303,1901162,2019,05/06/2019 04:29:01 PM,41.884881946,-87.760246634,"(41.884881946, -87.760246634)"
24517,JC243340,04/29/2019 08:23:00 PM,005XX W MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0722,007,6,68,01A,1173961,1860487,2019,05/06/2019 04:29:01 PM,41.772582874,-87.637858691,"(41.772582874, -87.637858691)"
24518,JC243520,04/29/2019 11:40:00 PM,066XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0321,003,20,42,01A,1182033,1861137,2019,05/06/2019 04:29:01 PM,41.774183604,-87.608249138,"(41.774183604, -87.608249138)"
24522,JC247280,05/02/2019 07:40:00 PM,017XX N LINDER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2532,025,37,25,01A,1139465,1910974,2019,05/09/2019 04:13:26 PM,41.911822577,-87.763084451,"(41.911822577, -87.763084451)"
24523,JC248729,05/03/2019 08:49:00 PM,036XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,2535,025,27,23,01A,1151684,1907749,2019,05/10/2019 04:20:42 PM,41.902741172,-87.718280071,"(41.902741172, -87.718280071)"
24524,JC250312,05/05/2019 03:29:00 AM,038XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0915,009,3,34,01A,1174914,1879588,2019,05/12/2019 04:04:54 PM,41.824976728,-87.633795457,"(41.824976728, -87.633795457)"
24525,JC250381,05/05/2019 05:10:00 AM,012XX S KOMENSKY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1149576,1894207,2019,05/12/2019 04:04:54 PM,41.865621654,-87.726375007,"(41.865621654, -87.726375007)"
24526,JC251079,05/06/2019 01:05:00 AM,012XX N LUIS MUNOZ MARIN DR W,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,014,26,24,01A,1155146,1908046,2019,05/13/2019 04:13:25 PM,41.903487351,-87.705555482,"(41.903487351, -87.705555482)"
24527,JC251305,05/05/2019 11:03:00 PM,007XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151254,1904673,2019,05/12/2019 04:04:54 PM,41.894308772,-87.719940332,"(41.894308772, -87.719940332)"
24528,JC251611,05/06/2019 08:06:00 AM,000XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1124,011,28,27,01A,1155916,1899636,2019,05/13/2019 04:13:25 PM,41.880394026,-87.702954046,"(41.880394026, -87.702954046)"
24530,JC252739,05/06/2019 09:13:00 PM,057XX S SEELEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1163677,1866485,2019,05/13/2019 04:13:25 PM,41.789264203,-87.675388818,"(41.789264203, -87.675388818)"
24531,JC253866,05/07/2019 06:37:00 PM,039XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1132,011,28,26,01A,1150237,1897402,2019,05/14/2019 04:14:52 PM,41.874376252,-87.723865145,"(41.874376252, -87.723865145)"
24532,JC255444,05/08/2019 09:50:00 PM,039XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1150166,1895742,2019,05/15/2019 04:22:34 PM,41.869822405,-87.724169081,"(41.869822405, -87.724169081)"
24533,JC255664,05/09/2019 03:26:00 AM,064XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0725,007,16,67,01A,1167442,1862029,2019,05/16/2019 04:08:26 PM,41.776956495,-87.661711388,"(41.776956495, -87.661711388)"
24534,JC258033,05/10/2019 06:45:00 PM,038XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0213,002,3,35,01A,1177828,1879596,2019,05/17/2019 04:08:03 PM,41.824933076,-87.623104662,"(41.824933076, -87.623104662)"
24535,JC259222,05/11/2019 05:50:00 PM,050XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1143005,1898866,2019,05/18/2019 04:03:45 PM,41.878531497,-87.750381613,"(41.878531497, -87.750381613)"
24536,JC259301,05/11/2019 07:27:00 PM,058XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1136993,1907395,2019,05/18/2019 04:03:45 PM,41.902046108,-87.772251983,"(41.902046108, -87.772251983)"
24537,JC259671,05/12/2019 09:36:00 AM,011XX N ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1211,012,1,24,01A,1158865,1907341,2019,05/19/2019 04:04:45 PM,41.901477277,-87.691914103,"(41.901477277, -87.691914103)"
24539,JC262752,05/14/2019 02:13:00 PM,018XX E 86TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0412,004,8,45,01A,1189874,1848316,2019,05/21/2019 04:08:13 PM,41.738816655,-87.579917517,"(41.738816655, -87.579917517)"
24540,JC262807,05/14/2019 03:09:00 PM,002XX W 113TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0522,005,34,49,01A,1176837,1830011,2019,05/28/2019 04:05:42 PM,41.688888496,-87.628231294,"(41.688888496, -87.628231294)"
24541,JC262922,05/14/2019 04:28:00 PM,031XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1124,011,28,27,01A,1155639,1899371,2019,05/21/2019 04:08:13 PM,41.879672418,-87.703978301,"(41.879672418, -87.703978301)"
24542,JC264866,05/16/2019 12:43:00 AM,108XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1176206,1833217,2019,05/23/2019 04:10:00 PM,41.697700386,-87.630445576,"(41.697700386, -87.630445576)"
24544,JC264943,05/16/2019 02:57:00 AM,028XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0422,004,7,46,01A,1196634,1853138,2019,05/23/2019 04:10:00 PM,41.751883525,-87.554990931,"(41.751883525, -87.554990931)"
24545,JC236433,05/15/2019 02:15:00 AM,041XX W 77TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0834,008,18,70,01A,1150345,1853061,2019,05/22/2019 04:12:53 PM,41.752696135,-87.724621802,"(41.752696135, -87.724621802)"
24546,JC266273,05/17/2019 01:22:00 AM,072XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0333,003,5,43,01A,1190794,1857458,2019,05/24/2019 04:15:50 PM,41.763880953,-87.576252151,"(41.763880953, -87.576252151)"
24547,JC268200,05/18/2019 01:21:00 PM,083XX S PAXTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0412,004,7,46,01A,1192297,1850165,2019,05/25/2019 04:16:00 PM,41.743831924,-87.570980274,"(41.743831924, -87.570980274)"
24548,HH672882,02/13/2019 08:18:00 PM,039XX W ROOSEVELT RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1150342,1894421,2019,05/20/2019 04:07:55 PM,41.866193999,-87.723557378,"(41.866193999, -87.723557378)"
24549,JC269046,05/19/2019 05:36:00 AM,049XX W THOMAS ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1531,015,37,25,01A,1143226,1906866,2019,05/26/2019 04:04:27 PM,41.900480323,-87.749370229,"(41.900480323, -87.749370229)"
24550,JC270190,05/20/2019 01:13:00 AM,001XX N HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1224,012,27,28,01A,1164708,1901279,2019,05/27/2019 04:12:56 PM,41.884720804,-87.670624155,"(41.884720804, -87.670624155)"
24551,JC271105,05/20/2019 06:07:00 PM,078XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0623,006,6,69,01A,1177650,1852817,2019,05/27/2019 04:12:56 PM,41.751452878,-87.624567581,"(41.751452878, -87.624567581)"
24554,JC274572,05/23/2019 01:00:00 AM,069XX S MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0832,008,17,66,01A,1160573,1858532,2019,05/30/2019 04:12:42 PM,41.767504682,-87.686989416,"(41.767504682, -87.686989416)"
24556,JC276141,05/24/2019 02:12:00 AM,013XX W 61ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,false,false,0713,007,16,67,01A,1168477,1864312,2019,05/31/2019 04:09:56 PM,41.783199083,-87.657851361,"(41.783199083, -87.657851361)"
24558,JC278685,05/25/2019 11:43:00 PM,004XX W 77TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,69,01A,1174853,1853877,2019,06/01/2019 04:04:59 PM,41.754424418,-87.634785654,"(41.754424418, -87.634785654)"
24560,JC279072,05/26/2019 06:48:00 AM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,1233,012,25,28,01A,1167752,1893853,2019,07/16/2019 04:17:29 PM,41.864278228,-87.659660218,"(41.864278228, -87.659660218)"
24559,JC278908,05/26/2019 02:11:00 AM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,25,28,01A,1167746,1893853,2019,06/02/2019 04:09:42 PM,41.864278357,-87.659682244,"(41.864278357, -87.659682244)"
